tweet,retweet
RT @nail__makeup:  http://tco/x1cI9VwBKn,1
"3
() http://tco/UuS5xZNvTe",0
RT @SimGuruLauren:    )     -    ))) https://tco/S4t9VkO6qG,1
#VoteDebbyRyan #KCA http://tco/FGUnZjeOZv,0
"RT @TokyoZooNet_PR: #











  


    
^Y^Y^Y^ h",1
RT @EternamenteRM: Maana Iker jugar su clsico numero 37 igualando a Ral http://tco/RrA39rKx8t,1
        http://tco/L6VEECxP8l,0
"http://tco/U653FKmG2K
As se tergiversa la realidad con premisas falsasEn Ecuador mayora de la poblacin es clase media? Falso paquetazo?",0
@Calum5SOS I think Im gonna go watch the game now you should tweet about it would be cute #vote5sos #kca,0
The fact that hes thinking about me at 1 in the morning makes it all worth it ,0
serio que quer eu me explique no dou explicao pra ninguem se eu no tiver afim foda-se seus capetas do inferno,0
msta kayo ni juaneil?  Okay lang http://tco/TqgDVEiDLL,0
@marco_natividad I invite you to follow @TheTruth24US is breaking World and US news,0
RT @fluffyxlwt: @Louis_Tomlinson I love you because i love you My heart made its choice and it chose you #Vote1DUK #KCA x2172,1
@LadieeAsh our personal trainers are passionate about helping you succeed! Meet with a Life Time Trainer today! http://tco/zu9QFRzcMb,0
    http://tco/in2MBjrY2K,0
"RT @shihorimurakami: 



3


 http://tco/ZjRuHXauJi

 ",1
"RT @ashtonsdarlingx: ASHTON FLETCHER IRWIN

WHAT DO YOU SAY? 

PROM 2015?@Ashton5SOS http://tco/PhkX1wq3RK",1
RT @KNAAN: Black lives African lives Muslim lives the Planets life all lives matter Dont fall for the #MastersOfDeflection,1
Looks can be deceiving,0
RT @Ismailsantali: Windows  cd http://tco/mj97XJWpts,1
RT @TravlandLeisure: The Waldorf Salad gets a new cousin from @WaldorfAstoria and the @beardfoundation: http://tco/uDBTDfNGi8 http://tco/,1
@MiekeYPL: Dankzij Samuel wil ik mn haren uit mn hoofd trekken same,0
Sapardi Djoko Damono Rilis Novel Trilogi Soekram http://tco/VIw77cx2JV,0
RT @raisa9690: Lowongan Kerja PT Indomarco Prismatama Terbaru selengkapnya disini &gt; http://tco/ARUJKXpDGH,1
You ranked Amateur5th in this season! I feel so good about this season[http://tco/bvrIgSgEeg] #Bowling_King,0
"RT @tvxq_pee: VCRWITH
",1
Hi @Harry_Styles  I hope you have a nice day I just want to tell you I love you so much and I hope you follow me someday  10868x,0
 Sexy #MiaKhalifa A photo by showyouthebiz http://tco/rrwJJ2zyKq  MORE Just Log ON!,0
RT @team_OUAT:  http://tco/YYLQS4bfFH,1
I posted a new photo to Facebook http://tco/3mZojOgux0,0
RT @msert_sert: #Meteoroloji @eurocontrol Please Check your flight we are on strike  Turkish State Meteorological Service on STRIKE,1
"RT @longtaota: 

ig : longtaota http://tco/LVeE5zC3u5",1
"Trkiyenin En iyi uygulamas buymu
  
 http://tco/HFd6GJfMVB  
 http://tco/lICVRFospe - TTUygunn 539x241x61x00",0
RT @marinhasanchez: La poltica como herramienta de cambio de y para la ciudadana y no como profesin: eso es @TeresaRodr_ #Podemos22M ht,1
RT @LidaWurdeman: CHECK WHO VISITS YOUR TWITTER PROFILE HERE  http://tco/wVcIarO7bH   Is Working!- http://tco/NdxgZb8fal,1
"RT @ryokamomo_10: #
 http://tco/LvmmclvrLv",1
RT @gturner1969: @ChrisDarroch2 @theSNP @ArklessRichard @stroyan_clare @IanIwrussell @MrMalky @WestDumfriesSNP @patronsaintofca http://tco,1
13909051UP http://tco/wLva534nV8 #jojo_ss1,0
"            
http://tco/KWorToEME2",0
RT @luke_is_lovee: Back from school loves #TheyreTheOne #5SecondsofSummer @radiodisney #Vote5SOS #KCA,1
@OMGJusstina topak am ,0
RT @Aragon_Sounds: Pronto crnica del concierto @ElefantesMusic Un pequeo adelanto de lo que est por venir Foto de @NoemiSchBx http://t,1
http://tco/Qpc6AndUUs TV5,0
RT @stitch_pololo:      # # http://tco,1
"Infr tredje SM-kvartsfinalen: NM-avhoppet rddade rkelljungas ekonomi - nu kan satsningen fortstta
http://tco/HT6ZhZRCIv
#volleyball",0
"RT @totoONE_web: J1 1st
http://tco/4NLagHTeBY
7
7
6
5
5
4
4
4
4
4
4
4
4
3
3",1
"RT @syougeki_zz: 


 http://tco/qIU7iZWwqK

 http://tco/14nlNXMPuY",1
@seancurran99 I had 4 hours last night I think Im dying right now,0
"RT @Berbba:  by ThongsGukkkk
http://tco/gW0TcRAzyM
http://tco/kLhC8ltsWq
http://tco/MHx9wSEMPE
http://tco/3freIeqpMW http://tco/Nm2",1
 https://tco/vK0SHsVZT7,0
RT @googoo207:                   http://,1
@anxjngdae and yung letter c means with bc c is the universal letter chu chu ok long story ,0
RT @FATN_MALL:                       http://tco/tAS6bPD40Z,1
"          
http://tco/AXyo8QOgH6",0
RT @KalebSutra: @JasperRobinson @CaseyHelix Love this  like i always say Tasty Boys get tasted more often http://tco/RYbhzErx6C,1
RT @Cokylibertad: @PattyPoleo RT Ayudemos a More y su familia #dogslovers COMPARTIR http://tco/ta6nsp9ygG,1
"RT @Bright_official: Bright
MAGICOREX3(  )

 http://tco/B0b6Aq3C3t",1
Leaked Pics of Girls in Changing room http://tco/gzUlovygnD,0
"RT @yuichishiotani0: 





GIF

 http://tco/pm2DYrvOip

wwwwwwwww ",1
"RT @BahrainSMC:         
        http:",1
I have until 26th to order please take not,0
"









https://tco/OvhWyUCjaM",0
RT @jochemmyjer: Levensgevaarlijk hier in Leiden! #gelekaartgrap http://tco/yFTNbpg9rn,1
Hay que ser ms precisos - #colombiadeportes http://tco/lQrJlHrVcY,0
RT @diegoalcala73: Muy feliz cumple @TiniStoessel ! No puedo creer q ya tengas 18 t conoci a los 14! Brillas cada vez con ms luz Que her,1
@MgaPinoyPatama: Smile you dont own all the problems in the world @andreaveroneee,0
Author details local African American history - The Salinas Californian http://tco/yXnNIOWuAM #history,0
"RT @xamch: Plan 8 https://tco/yeucUjgiHq

",1
RT @EnamoradoDice: No quiero saber nada de mi sin ti,1
RT @DancingHQnet: #dancing Vintage Girl Act MY FAVORITE THINGS Sing Sing Sing TAP DANCING The Lawn Rochford - http://tco/uvqImO4gn8 http:/,1
RT @Om_qaht:                 http://tco/ZtKGxkK7,1
RT @SoccerGrosir: jersey: 75rb / celana: 50rb / 1stel: 110rb / pin:2759fef3 / 085939894566 http://tco/uyeRHEYHUu,1
Fenerlileri srf takipten kartaym diyorum aralarnda sevgilimde var ,0
The Who Who Are You NowPlaying on ZanZanA MetaL WebRadiO listenlive,0
@XSTROLOGY: Dont piss a #Pisces off you will regret it I guess thats right @AhmadSleeq ,0
ILAI - Singles &amp; EPs http://tco/1pKeB1FYf8 #music #torrent #download,0
    :      http://tco/McL24U7eyR,0
RT @sandritaholita: Te gustaria conocer tias calientes de tu ciudad? Click aqui http://tco/C4rymVICif http://tco/miEFt3kENy,1
 http://tco/4mCBqFgLOt,0
"    1200  http://tco/h2VNieDqbP

#__
#__
#__
#___2015
 3292",0
RT @sonyeonshidaexo: Crystal Clears Debut song PEPE ,1
@RM_Related BSJSJE okay one last pic http://tco/t1f0ZB1BY2,0
(         ) [:189] http://tco/0LGUQ8ttOR,0
Love me like you do lololove me like you do,0
RT @virgo_hn: #VIRGO no es pegajos@ as que no esperes que vaya detrs de ti ni que sea demostrativo en excesoPorque no es as,1
"RT @Benzemagic: Tomorrow is the Clasico: Barcelona vs Real Madrid

Enjoy this Clasico goal by our King Karim!
https://tco/8GTl8tPNha",1
"pecaaaaaaah Sejedewe!! 
selamat ulang tahun Milanisti Indonesia!!

#Kita12Milanisti (at @iqbal_acmilan) [pic]  https://tco/mBhEYKxAfr",0
   http://tco/gYeaVAUzBU http://tco/s6FloyR39X,0
Densus 88 amankan dua terduga ISIS dari Bekasi http://tco/XrPPLt2e2J,0
@AbaloneOrtega @Agentsecret086 vamos a ver lo primero yo no soy catalny lo segundo dir y har chiste con lo que me salga de los cojones,0
@Enervaax mais mais cst toi qui veut vient chercher cst pas moi qui va venir quand mme,0
"  402   16
 : 9586
0552644433
#___
https://tco/YntkUURMrv",0
@Katie_Wittaya who ka????,0
"RT @TurkeyNancy: How many retweet for @NancyAjram &amp; #JijiLamara
Best manager Jiji http://tco/FH6EA0BON2",1
RT @nourlnews:    http://tco/55tl5pI5qy,1
RT @MrBarneyStynson: Tras ver The Walking Dead uno aprende a valorar a los Zombies Ellos no te quieren por el fsico slo por el cerebro,1
"@AlmanzaNanette
Llevamos tus campaas de MKT en Internet solicita prueba gratis de MKT-TWEET http://tco/XR2fKneWrL  http://tco/XUDagc1MCY",0
"RT @OllieLanders:        

     

    0543268533

http://tco/",1
"RT @xxxkaobang: 
 http://tco/CwgUdbxE6a",1
I need my hair done fr Im getting angry!,0
"RT @iuhyann: 
#RT
#RT

97line http://tco/QgNxoaHEag",1
Kidney Stone Remedy: Learn how to dissolve your kidney stones and pass them painless from home within 24 hours http://tco/BkZpZbijy7,0
RT @Ummu_Sani: Allah ya jikan Baba Jatau #Danfodites wil surely miss u http://tco/QCYEg4c1S8,1
"RT @ARuizOfficiel: PRONO
Opration @NetBetFrance spciale #Clsico !
Mon prono : Bara 2-2 Madrid
Le vtre ?
 http://tco/ROmZs6GIFA ht",1
RT @EscolhiEsperar: No temas porque EU SOU CONTIGO; no te assombres porque eu sou teu Deus [Isaas 41:10a],1
RT @sada69c59:                       http:/,1
"RT @annagao2953: 


ww

http://tco/5lQ2b4HyYc 




 http://tco/",1
Cet macetttttttttttttttt (at Gerbang Tol Slipi 2)  https://tco/7FEaNFtXbd,0
Hottie in the tub ! http://tco/ZRIuZKdE4U,0
RT @semiexpresskt: 23002319F http://tco/9H1m1lZT2k,1
RT @WorldProTips: A little rare and friendly scene here http://tco/sMSFuMRURa,1
"Quin va a ganar? Cmo van a quedar?

Resultado:
-Bara = 1
-Madrid = 2
-empate = x

#Bara #RealMadrid #ligabbva http://tco/wa8qzDVxmn",0
RT @rindex_: #TwitterFreeFreeRTFreeRT http://tco,1
"RT @Rhythmical_cy: 
https://tco/54GTR2RhXh http://tco/xOncecoL9d",1
@EsLibroDeFrases:Amor es mantenerse enamorado a pesar de las peleas y discusiones y luchar para que las cosas puedan mejorar Eso es amor,0
@MetVillaalemana Ojal as sea!! Un abrazo y buen domingo,0
what is meme,0
@bethreamer @123enoch yes and Im not sure she isnt involved somehow with Austins mess,0
@THEcoolhandluke good luck with that one! #fuckthemountainqueers,0
Why you using Gun to kill me? If your a man than fight with hands and lets see who wins,0
liam can u not,0
No cheating for me,0
RT @Dh9Mdl:  http://tco/H4CPbj7cOy,1
"RT @SorteosEnLinea: Eres fantico de Rapidos y Furiosos??
Descarga la zaga completa desde aqu
==&gt;http://tco/7gq9P5tA9R http://tco/PXqX3z",1
"@club_ed8
LOL! The poor get taxed in your outrageous scheme right? And whos gonna pay for wars you want fought?
@cspanwj",0
"RT @hojywysogaze: 

www

www

http://tco/YoUGj6WqRr

www http://tco/HqVLgXGzAM",1
"RT @SorteosEnLinea: Eres fantico del ftbol?

GRATIS POR POCO TIEMPO

Ingresa aqu ==&gt; http://tco/VEGeCaGKki http://tco/Nu4U9ITiqd",1
RT @shinbone79: #  # http://tco/bbAWQ6ssS8,1
 http://tco/EuNEalbYRi,0
RT @KrystalTHFans:        crkoreazubzip ht,1
@banggatse tbh you didnt do anything wrong everyone used to use that kind of term/word so dont feel down bae :*,0
Photos: Woman takes naked photos of herself all over New York - http://tco/QKzCXIkQZw http://tco/HUCpfU7MT7,0
RT @davegerhardt: Fun week of guests for the #growthshow: @bmacaitis (CMO @SlackHQ) @BlueApron Founder Matt Salzberg &amp; Jason Bosinoff head ,1
Im telling you theres nothing bigger than this game Come on LIVERPOOL! #YNWA #LIVMUN #LFC,0
RT @realmadrid: Paco Gento y Ral: los madridistas con ms Clsicos en Liga (31) #ElClsico #HalaMadrid http://tco/8JVCNlDzPv,1
Sana krlmadm kk ocuk umrumda olmayanlarn szleri beni alakadar etmiyor,0
Sharing the http://tco/lJtYc45Alg Way http://tco/PWyP36IR1u,0
RT @info_SNMPTN: Beasiswa kuliah di Telkom University @smbtelkom sampai lulus ujian tulis JPU 26April15 serentak di 33 kota http://tco/C,1
RT @calgarciaaa: @CieloAEBie Im missing you ,1
@cox_dunko @simeon_walters love that Cody,0
RT @pamparapapampam: 22           http://tco/1UZpYImt2Y,1
RT @tsukano9160:  http://tco/3ssrCalw5g,1
RT @sss88dd: @77Abusaeed: @aohamou596: http://tco/iJkSpY24ZK,1
RT @HobbitatHeart92: A Poem Ive made for #WorldPoetryDay! The world would be a dark place had we not poetry in it!! #poetry #love #beauty ,1
@ZachEffman you just proved my point,0
"RT @iwatobi_sc: Free!-Eternal Summer-
Free! #TV_Free  http://tco/jN",1
##ZooZrich# http://tco/wODbfPp66j,0
RT @HarryCrewsID: HARRY DO THE WHALE!! -Ria,1
RT @ejqd3981gm6z:  http://tco/JitB4qI6Fg,1
(       ) [ :51] http://tco/BJOm6q2IOi,0
RT @Juanjaramilloe: Gracias por hacer mis das ms bonitos Jaramishanitos,1
RT @Lulawillging: no vera la razn de seguir viviendo sin tu amor,1
"RT @gyzoqebesen: CM
CMwww

ww

ww

http://tco/AgQsL4mZBm http://t",1
RT @macarenaMtM: @Inma_rm99 me parece bien esque es mu mala y pone cozaz feaz como si fuera yo,1
Come and see our new inventory  more the 20 listings open today #209Central@westfield_nj,0
"RT @lanavunyleq: 

         

 

http://tco/086dVaxVIC

  ",1
NASCAR Fontana 2015: Lineup starting grid for Auto Club 400 http://tco/ghFpNBEfDD,0
@kokeesachdeva Haha and I havent changed a bit I see :(,0
But anyway GoodMorning I Thank God I woke up today,0
"RT @SorteosEnLinea: Participa por una PS4
Despachamos por correo local
Es as de fcil ingresa al link
==&gt; http://tco/3ov3WVSQbJ
http:/",1
"RT @Devildart180: Liverpool are unbeaten since the last we played them (we won 3-0)
so you could say we started that run
lets finish it
#MU",1
RT @PeachesMcPeach: Hot dads Barnes and Noble Self help section Score!,1
RT @HergunYeniBilg: Sincaplar topran altna sakladklar mee palamutlarn nereye koyduklarn unuttuklar iin her yl binlerce aa y,1
RT @sandritaholita: Te gustaria conocer tias calientes de tu ciudad? Click aqui http://tco/C4rymVICif http://tco/miEFt3kENy,1
That dream was so bad it had me waking up with tears in my eyes,0
"SOMECITY NAGANO



#SOMECITY #somecity_nagano https://tco/4Caeqz3YmB",0
   http://tco/PMwsix6YHh,0
RT @TheUnusualFact: http://tco/xN9sDwhtxq,1
RT @Tha5SOSFamily: okay so first ten people to retweet this get added into a dm w their favourite member #vote5sos #kca,1
@monpjc Nice! Have you tried Carpenters Blocks or Chisel mods? Very easy to use but excellent architectural blocks,0
Bird show with Fam then beach,0
Eu publiquei uma nova foto no Facebook http://tco/EmKVkeg0lF,0
With M Aryanda Rahma and San at Angkringan Tiga Ceret Lek Dul  https://tco/ANxdmy1yrx,0
RT @OZzSue: @ETTalkShow @_BekkyC_ thats all islam ever says death death death,1
Please you have to trust me And when she woke up she was hurt Theres nothing left for her She was betrayed by the man she trusted ,0
"RT @MattiaBriga: IO SONO COME SONO
che scrivo le canzoni!
Pic by @carloroscioli http://tco/0mfMKo9pvb",1
At http://tco/kt6NMOaCNh -- Oh my god i MET JUAN RODRIGUEZ AGAIN!!! i was so thrilled! #famous #selfie #mexican  http://tco/GGrbaCFUwH,0
"Get     [] http://tco/NCOo8mlv0h

",0
Siete nios murieron en incendio en Nueva York http://tco/7qPTj44hGX #Noticias #Followback,0
#hrriyetpazar  #hrriyetseyahat eklerinin yenilendiini syleyerek zel poetlerde cretsiz datm yapan gazetehedefine ulaabilecek mi?,0
High Quality TTstyle Brown Leather 316L Stainless Steel Bangle http://tco/nTNRv4pVoj http://tco/BdQdxXkFM7,0
@seelhoranxx to bardzo duzo Biorc pod uwag jak ten pokj wyglda haha,0
RT @e3lan_retweet:           http://tco/2auZu9vVDs,1
" 
 
 s(((( # #

  
  ",0
@DreamForDaniel: Last day of voting for 2015 Myx Music Awards so what are you waiting for? Cast your votes now  http://tco/z9uORmyJ82,0
There are approximately 100 million acts of sexual intercourse each day,0
RT @NiallOfficial: Yes ireland ! Great news to wake up to in Manila ! Absolutely delighted ! 2 years on the bounce  congrats to all the la,1
RT @originalchaser_: @_xasvp: I cant wait until I die ,1
RT @JancukNews: Kos2an TPL: episode 2 Kodir konsultasi Cinta http://tco/NJpEWD56Mw via @jancuknews,1
RT @hot5pm:  !!   # http://tco/Elst1,1
La empresa AAA no tiene relacin en muerte de Perro Aguayo Jr http://tco/AOM7zpyaxu,0
 #tokyomx #falgaku # http://tco/fWNJdxaAmL,0
Kkkkkkkkkkk quem gosta do que nao presta  um prato cheio http://tco/XZVTKxDZGu,0
"RT @ogutatosuto: from @Tamiya667 
(*) http://tco/kezuVyPlIZ",1
My mom wakes up so early just to watch soccerthen she wakes me up,0
          http://tco/jUinI8eNcm,0
Torku Konyaspor KARDEMR Karabkspor Galibiyetinden Memnun http://tco/WDVm7Ivm3L,0
My mum everyone http://tco/szlM2i72qi,0
"RT @aranino_bot: 

 
iOShttp://tco/7DSdgDnsno 
Andhttp://tco/5NnSHthfnY 
w http://tco",1
Pour amliorer la communication parents-enfants : dcouvrez la mthode ESPRE se Jacques Salom http://tco/VnYPxqpNzn,0
VEST U QRIRU: VOZOVI U CG KASNE 35 MINNARAVNO NEKAD JE BILO OD TACKE A DO TACKE B 2h VOZNJE A SADA 4 h VOZNJEUSKORO KO U JAPANU,0
Que hago levantado a esta hora,0
"RT @minamiown: 

( `) 

http://tco/I4HpXUlJjN

 http://tco/l5tvXU1i",1
How to Capture Blog Post Ideas http://tco/FshuQZLFo7 via @spinsucks,0
"RT @gololobovtoni1: 

-NARUTO-
http://tco/gYBRVBGFtX

() http://tco/t8kppLY94w",1
RT @annninnmusou: p(`)q http://tco/cxM4iIpNTD,1
RT @lou_bnl: @hxxgo http://tco/jlCh6NNsfp,1
RT @e3lan_retweet:           http://tco/WNKS4tJeZZ,1
@barbara81483929 Love your#batb@tracybarnes26 @raziel1716 @HendaRenard http://tco/HFtsMmlTC4,0
RT @vovan4708: 1 77 xml  http://tco/YyhM8JuYxg,1
#Vamos_Ler_a_Bblia  ( Eclesiastes 8:17 ) -  Ento vi toda a obra de Deus que o homem no pode perceber a http://tco/HNbizw8Ueh,0
-`oO(    ) http://tco/Ff7mR5LVFk,0
RT @Trxll_Kvd69: Im that person who falls apart but tries to keep everyone else together,1
RT @lipy__m: 150322  17  WE  /  http://tco/NwFJk7FSLg,1
RT @MVDGURL: Like im so tired of staying home all damn day,1
"RT @ka3am_al3ayel:      
    
    
     
# http:",1
RT @TeachESL: @elderofziyon @PressSec But not when #Khamenei says them? #deathtoamerica,1
Fenerbaheden sonra Efesi de yendiimizi grnce ben http://tco/xBP7YMzmjn,0
RT @1972512: @mohamedmareeii @Lira_alfitouri @kr_kr1389 @donh999 @waheebkamfar http://tco/GWjNXRiUEb,1
Wish my dinner would hurry up God man vicky get YA act together,0
RT @anchorndrope: WIAH WHAT IS DHOS http://tco/OehmO1uFNd,1
RT @6doga:  https://tco/DSc192y5mB,1
3-1 to Liverpool continuo hatrick  And mata for man united,0
if you arent bothered by by how our country is run then you probably dont know much about our country,0
"RT @xMGWVx:  #FOLLOWTRICK

 RETWEET

 FOLLOW ALL WHO RT

 #FOLLOWBACK

 GAIN WITH #MGWV

 #FOLLOW  @TFB_Supp",1
"RT @shihorimurakami: 



3


 http://tco/ZjRuHXauJi

 ",1
"3
3/17(12:00)3/30(11:59)
3
http://tco/hRRM1q1Ddn# http://tco/w2lKCP3ZeN",0
RT @CyrilBorlongan: @memoryxmistake: http://tco/nuWSUB6akr,1
"RT @M_ALFAYIZ: #_ 4:30
#_ 6:45
#_ 8:55
#__ 11:00

      http://t",1
